now,cpu.total,value,cpu.system,cpu.idle,cpu.user,mem.percent
2023-08-23 19:12:03 +0100,4.0,1.0,96.0,2.9,4.6
2023-08-23 19:13:03 +0100,3.4,1.0,96.6,2.3,4.6
2023-08-23 19:14:03 +0100,3.8,1.0,96.2,2.8,4.6
2023-08-23 19:15:03 +0100,3.9,1.2,96.1,2.6,4.6
2023-08-23 19:16:03 +0100,3.8,1.1,96.2,2.5,4.6
2023-08-23 19:17:03 +0100,3.9,1.3,96.1,2.4,4.6
2023-08-23 19:18:03 +0100,3.5,1.0,96.5,2.3,4.6
2023-08-23 19:19:03 +0100,3.7,1.2,96.3,2.4,4.6
2023-08-23 19:20:03 +0100,4.0,1.2,96.0,2.7,4.6
2023-08-23 19:21:03 +0100,3.9,1.2,96.1,2.6,4.6
2023-08-23 19:22:03 +0100,3.9,1.1,96.1,2.7,4.6
2023-08-23 19:23:03 +0100,3.7,1.2,96.3,2.4,4.6
2023-08-23 19:24:03 +0100,4.0,1.1,96.0,2.9,4.6
2023-08-23 19:25:03 +0100,2.6,0.7,97.4,1.9,4.6
2023-08-23 19:26:03 +0100,3.5,1.1,96.5,2.3,4.6
2023-08-23 19:27:03 +0100,3.6,1.1,96.4,2.4,4.6
2023-08-23 19:28:03 +0100,4.0,1.4,96.0,2.5,4.6
2023-08-23 19:29:03 +0100,3.7,1.2,96.3,2.3,4.6
2023-08-23 19:30:03 +0100,3.2,1.0,96.8,2.1,4.6
2023-08-23 19:31:03 +0100,4.1,1.4,95.9,2.7,4.6
2023-08-23 19:32:03 +0100,3.5,1.1,96.5,2.3,4.6
2023-08-23 19:33:03 +0100,3.7,1.2,96.3,2.4,4.6
2023-08-23 19:34:03 +0100,3.9,1.3,96.1,2.5,4.6
2023-08-23 19:35:03 +0100,3.5,1.2,96.5,2.2,4.6
2023-08-23 19:36:03 +0100,3.7,1.2,96.3,2.5,4.6
2023-08-23 19:37:03 +0100,2.3,0.6,97.7,1.7,4.6
2023-08-23 19:38:03 +0100,3.6,1.1,96.4,2.4,4.6
2023-08-23 19:39:03 +0100,3.8,1.3,96.2,2.4,4.6
2023-08-23 19:40:03 +0100,3.3,1.0,96.7,2.2,4.7
2023-08-23 19:41:03 +0100,3.4,1.2,96.6,2.1,4.7
2023-08-23 19:42:03 +0100,3.5,1.0,96.5,2.4,4.7
2023-08-23 19:43:03 +0100,3.8,1.4,96.2,2.2,4.7
2023-08-23 19:44:03 +0100,4.0,1.2,96.0,2.7,4.6
2023-08-23 19:45:03 +0100,3.4,1.1,96.6,2.2,4.6
2023-08-23 19:46:03 +0100,3.7,1.2,96.3,2.4,4.6
2023-08-23 19:47:03 +0100,3.5,1.3,96.5,2.1,4.6
2023-08-23 19:48:03 +0100,3.1,0.9,96.9,2.1,4.6
2023-08-23 19:49:03 +0100,2.1,0.6,97.9,1.5,4.6
2023-08-23 19:50:03 +0100,3.2,1.1,96.8,2.1,4.6
