now,cpu.total,cpu.system,cpu.idle,cpu.user,mem.percent
2023-10-21 02:44:48 +0100,0.7,0.3,99.3,0.4,27.3
2023-10-21 02:59:48 +0100,0.7,0.3,99.3,0.4,27.3
2023-10-21 03:14:48 +0100,0.7,0.3,99.3,0.4,27.3
2023-10-21 03:29:48 +0100,0.8,0.3,99.2,0.4,27.6
2023-10-21 03:44:48 +0100,0.8,0.3,99.2,0.4,27.6
2023-10-21 03:59:48 +0100,0.8,0.3,99.2,0.4,27.8
2023-10-21 04:14:48 +0100,0.8,0.3,99.2,0.4,27.8
2023-10-21 04:29:48 +0100,0.7,0.3,99.2,0.4,27.3
2023-10-21 04:44:48 +0100,0.7,0.3,99.2,0.4,27.3
2023-10-21 04:59:48 +0100,0.7,0.3,99.2,0.4,27.4
2023-10-21 05:14:48 +0100,0.7,0.3,99.2,0.4,27.4
2023-10-21 05:29:48 +0100,0.9,0.4,99.1,0.5,27.5
2023-10-21 05:44:48 +0100,0.9,0.4,99.1,0.5,27.5
2023-10-21 05:59:48 +0100,0.7,0.3,99.3,0.4,27.4
2023-10-21 06:14:48 +0100,0.7,0.3,99.3,0.4,27.4
2023-10-21 06:29:48 +0100,0.7,0.3,99.3,0.4,27.4
2023-10-21 06:44:48 +0100,0.7,0.3,99.3,0.4,27.4
2023-10-21 06:59:48 +0100,0.7,0.3,99.3,0.4,27.6
2023-10-21 07:14:48 +0100,0.7,0.3,99.3,0.4,27.6
2023-10-21 07:29:48 +0100,0.7,0.3,99.3,0.4,27.4
2023-10-21 07:44:48 +0100,0.7,0.3,99.3,0.4,27.4
2023-10-21 07:59:48 +0100,0.7,0.3,99.3,0.4,27.4
2023-10-21 08:14:48 +0100,0.7,0.3,99.3,0.4,27.4
2023-10-21 08:29:48 +0100,0.8,0.3,99.2,0.4,27.7
2023-10-21 08:44:48 +0100,0.8,0.3,99.2,0.4,27.7
2023-10-21 08:59:48 +0100,0.8,0.3,99.2,0.4,27.4
2023-10-21 09:14:48 +0100,0.8,0.3,99.2,0.4,27.4
2023-10-21 09:29:48 +0100,0.7,0.4,99.2,0.4,27.4
2023-10-21 09:44:48 +0100,0.7,0.4,99.2,0.4,27.4
2023-10-21 09:59:48 +0100,0.7,0.3,99.3,0.4,27.5
2023-10-21 10:14:48 +0100,0.7,0.3,99.3,0.4,27.5
2023-10-21 10:29:48 +0100,0.7,0.3,99.2,0.4,27.7
2023-10-21 10:44:48 +0100,0.7,0.3,99.2,0.4,27.7
2023-10-21 10:59:48 +0100,0.7,0.3,99.2,0.4,27.8
2023-10-21 11:14:48 +0100,0.7,0.3,99.2,0.4,27.8
2023-10-21 11:29:48 +0100,0.8,0.3,99.2,0.4,27.7
2023-10-21 11:44:48 +0100,0.8,0.3,99.2,0.4,27.7
2023-10-21 11:59:48 +0100,0.7,0.3,99.3,0.4,27.9
2023-10-21 12:14:48 +0100,0.7,0.3,99.3,0.4,27.9
2023-10-21 12:29:48 +0100,0.8,0.3,99.2,0.4,27.7
2023-10-21 12:44:48 +0100,0.8,0.4,99.2,0.4,27.7
2023-10-21 12:59:48 +0100,0.8,0.4,99.2,0.4,27.9
2023-10-21 13:14:48 +0100,0.8,0.3,99.2,0.4,27.9
2023-10-21 13:29:48 +0100,0.8,0.3,99.2,0.4,27.9
2023-10-21 13:44:48 +0100,0.7,0.3,99.3,0.4,27.9
2023-10-21 13:59:48 +0100,0.7,0.3,99.3,0.4,27.8
2023-10-21 14:14:48 +0100,0.8,0.3,99.2,0.4,27.8
2023-10-21 14:29:48 +0100,0.8,0.3,99.2,0.4,27.7
2023-10-21 14:44:48 +0100,0.7,0.3,99.3,0.4,27.7
2023-10-21 14:59:48 +0100,0.7,0.3,99.3,0.4,27.5
2023-10-21 15:14:48 +0100,0.8,0.3,99.2,0.4,27.5
2023-10-21 15:29:48 +0100,0.8,0.3,99.2,0.4,27.6
2023-10-21 15:44:48 +0100,0.7,0.3,99.3,0.4,27.6
2023-10-21 15:59:48 +0100,0.7,0.3,99.3,0.4,27.9
2023-10-21 16:14:48 +0100,0.8,0.3,99.2,0.4,27.9
2023-10-21 16:29:48 +0100,1.0,0.5,99.0,0.5,33.1
2023-10-21 16:44:48 +0100,1.0,0.5,99.0,0.5,33.1
2023-10-21 16:59:48 +0100,0.8,0.3,99.2,0.4,27.4
2023-10-21 17:14:48 +0100,0.8,0.3,99.2,0.4,27.4
2023-10-21 17:29:48 +0100,0.9,0.4,99.1,0.5,27.7
2023-10-21 17:44:48 +0100,0.9,0.4,99.1,0.5,27.7
2023-10-21 17:59:48 +0100,0.7,0.3,99.3,0.4,27.4
2023-10-21 18:14:48 +0100,0.7,0.3,99.3,0.4,27.4
2023-10-21 18:29:48 +0100,0.7,0.3,99.2,0.4,27.6
2023-10-21 18:44:48 +0100,0.7,0.3,99.2,0.4,27.6
2023-10-21 18:59:48 +0100,1.4,0.7,98.6,0.7,28.0
2023-10-21 19:14:48 +0100,1.4,0.7,98.6,0.7,28.0
2023-10-21 19:29:48 +0100,1.1,0.4,98.9,0.6,27.6
2023-10-21 19:44:48 +0100,1.1,0.4,98.9,0.6,27.6
2023-10-21 19:59:48 +0100,1.1,0.4,98.9,0.7,28.1
2023-10-21 20:14:48 +0100,1.1,0.4,98.9,0.7,28.1
2023-10-21 20:29:48 +0100,1.2,0.5,98.8,0.7,28.2
2023-10-21 20:44:48 +0100,1.2,0.5,98.8,0.7,28.2
2023-10-21 20:59:48 +0100,1.1,0.4,98.9,0.7,27.8
2023-10-21 21:14:48 +0100,1.1,0.4,98.9,0.7,27.8
2023-10-21 21:29:48 +0100,0.7,0.3,99.3,0.4,27.7
2023-10-21 21:44:48 +0100,0.7,0.3,99.3,0.4,27.7
2023-10-21 21:59:48 +0100,0.8,0.3,99.2,0.4,27.5
2023-10-21 22:14:48 +0100,0.8,0.3,99.2,0.4,27.5
2023-10-21 22:29:48 +0100,0.7,0.3,99.2,0.4,27.5
2023-10-21 22:44:48 +0100,0.7,0.3,99.2,0.4,27.5
2023-10-21 22:59:48 +0100,0.8,0.3,99.2,0.4,27.8
2023-10-21 23:14:48 +0100,0.8,0.3,99.2,0.4,27.8
2023-10-21 23:29:48 +0100,0.9,0.4,99.1,0.5,28.0
2023-10-21 23:44:48 +0100,0.9,0.4,99.1,0.5,28.0
2023-10-21 23:59:48 +0100,0.7,0.3,99.3,0.4,28.0
2023-10-22 00:14:48 +0100,0.7,0.3,99.3,0.4,28.0
2023-10-22 00:29:48 +0100,0.8,0.3,99.2,0.4,27.7
2023-10-22 00:44:48 +0100,0.8,0.3,99.2,0.4,27.7
2023-10-22 00:59:48 +0100,0.7,0.3,99.2,0.4,27.9
2023-10-22 01:14:48 +0100,0.7,0.3,99.2,0.4,27.9
2023-10-22 01:29:48 +0100,0.7,0.3,99.3,0.4,28.0
2023-10-22 01:44:48 +0100,0.7,0.3,99.3,0.4,28.0
2023-10-22 01:59:48 +0100,0.7,0.3,99.3,0.4,27.7
2023-10-22 02:14:48 +0100,0.7,0.3,99.3,0.4,27.7
2023-10-22 02:29:48 +0100,0.8,0.3,99.2,0.4,27.5
2023-10-22 02:44:48 +0100,0.8,0.3,99.2,0.4,27.5
2023-10-22 02:59:48 +0100,0.7,0.3,99.3,0.4,27.8
2023-10-22 03:14:48 +0100,0.7,0.3,99.3,0.4,27.8
2023-10-22 03:29:48 +0100,0.8,0.3,99.2,0.4,27.6
2023-10-22 03:44:48 +0100,0.8,0.3,99.2,0.4,27.6
2023-10-22 03:59:48 +0100,0.7,0.3,99.3,0.4,27.7
2023-10-22 04:14:48 +0100,0.7,0.3,99.3,0.4,27.7
2023-10-22 04:29:48 +0100,0.8,0.3,99.2,0.4,28.1
2023-10-22 04:44:48 +0100,0.8,0.3,99.2,0.4,28.1
2023-10-22 04:59:48 +0100,0.7,0.3,99.3,0.4,27.8
2023-10-22 05:14:48 +0100,0.7,0.3,99.3,0.4,27.8
2023-10-22 05:29:48 +0100,0.9,0.4,99.1,0.5,28.1
2023-10-22 05:44:48 +0100,0.9,0.4,99.1,0.5,28.1
2023-10-22 05:59:48 +0100,0.7,0.3,99.2,0.4,28.1
2023-10-22 06:14:48 +0100,0.7,0.3,99.2,0.4,28.1
2023-10-22 06:29:48 +0100,0.7,0.3,99.2,0.4,27.9
2023-10-22 06:44:48 +0100,0.7,0.3,99.2,0.4,27.9
2023-10-22 06:59:48 +0100,0.8,0.3,99.2,0.4,27.9
2023-10-22 07:14:48 +0100,0.8,0.3,99.2,0.4,27.9
2023-10-22 07:29:48 +0100,0.7,0.3,99.3,0.4,27.7
2023-10-22 07:44:48 +0100,0.7,0.3,99.3,0.4,27.7
2023-10-22 07:59:48 +0100,0.7,0.3,99.3,0.4,28.1
2023-10-22 08:14:48 +0100,0.7,0.3,99.3,0.4,28.1
2023-10-22 08:29:48 +0100,0.8,0.3,99.2,0.4,28.1
2023-10-22 08:44:48 +0100,0.8,0.3,99.2,0.4,28.1
2023-10-22 08:59:48 +0100,0.7,0.3,99.2,0.4,28.0
2023-10-22 09:14:48 +0100,0.7,0.3,99.2,0.4,28.0
2023-10-22 09:29:48 +0100,0.8,0.3,99.2,0.4,27.9
2023-10-22 09:44:48 +0100,0.8,0.3,99.2,0.4,27.9
2023-10-22 09:59:48 +0100,0.8,0.3,99.2,0.4,27.8
2023-10-22 10:14:48 +0100,0.8,0.3,99.2,0.4,27.8
2023-10-22 10:29:48 +0100,0.7,0.3,99.3,0.4,27.8
2023-10-22 10:44:48 +0100,0.7,0.3,99.3,0.4,27.8
2023-10-22 10:59:48 +0100,0.7,0.3,99.3,0.4,28.3
2023-10-22 11:14:48 +0100,0.7,0.3,99.3,0.4,28.3
2023-10-22 11:29:48 +0100,0.9,0.5,99.1,0.5,27.8
2023-10-22 11:44:48 +0100,0.9,0.5,99.1,0.5,27.8
2023-10-22 11:59:48 +0100,0.8,0.3,99.2,0.4,28.0
2023-10-22 12:14:48 +0100,0.8,0.3,99.2,0.4,28.0
2023-10-22 12:29:48 +0100,0.7,0.3,99.3,0.4,27.8
2023-10-22 12:44:48 +0100,0.7,0.3,99.3,0.4,27.8
2023-10-22 12:59:48 +0100,0.7,0.3,99.3,0.4,27.9
2023-10-22 13:14:48 +0100,0.7,0.3,99.3,0.4,27.9
2023-10-22 13:29:48 +0100,0.8,0.3,99.2,0.5,27.8
2023-10-22 13:44:48 +0100,0.8,0.3,99.2,0.5,27.8
2023-10-22 13:59:48 +0100,0.8,0.3,99.2,0.4,28.3
2023-10-22 14:14:48 +0100,0.8,0.3,99.2,0.4,28.3
2023-10-22 14:29:48 +0100,0.7,0.3,99.2,0.4,27.9
2023-10-22 14:44:48 +0100,0.7,0.3,99.2,0.4,27.9
2023-10-22 14:59:48 +0100,0.7,0.3,99.2,0.4,27.7
2023-10-22 15:14:48 +0100,0.7,0.3,99.2,0.4,27.7
2023-10-22 15:29:48 +0100,0.7,0.3,99.2,0.4,28.1
2023-10-22 15:44:48 +0100,0.7,0.3,99.2,0.4,28.1
2023-10-22 15:59:48 +0100,0.7,0.3,99.2,0.4,28.1
2023-10-22 16:14:48 +0100,0.7,0.3,99.2,0.4,28.1
2023-10-22 16:29:48 +0100,0.7,0.3,99.3,0.4,27.9
2023-10-22 16:44:48 +0100,0.7,0.3,99.3,0.4,27.9
2023-10-22 16:59:48 +0100,0.7,0.3,99.3,0.4,28.2
2023-10-22 17:14:48 +0100,0.7,0.3,99.3,0.4,28.2
2023-10-22 17:29:48 +0100,0.9,0.4,99.1,0.5,28.1
2023-10-22 17:44:48 +0100,0.9,0.4,99.1,0.5,28.1
2023-10-22 17:59:48 +0100,0.7,0.3,99.3,0.4,27.9
2023-10-22 18:14:48 +0100,0.7,0.3,99.3,0.4,27.9
2023-10-22 18:29:48 +0100,0.7,0.3,99.3,0.4,27.9
2023-10-22 18:44:48 +0100,0.7,0.3,99.3,0.4,27.9
2023-10-22 18:59:48 +0100,26.9,0.2,73.3,0.3,28.3
2023-10-22 19:14:48 +0100,26.9,0.2,73.3,0.3,28.3
2023-10-22 19:29:48 +0100,0.8,0.3,99.2,0.4,27.9
2023-10-22 19:44:48 +0100,0.8,0.3,99.2,0.4,27.9
2023-10-22 19:59:48 +0100,0.7,0.3,99.2,0.4,28.3
2023-10-22 20:14:48 +0100,0.7,0.3,99.2,0.4,28.3
2023-10-22 20:29:48 +0100,0.8,0.3,99.2,0.4,27.9
2023-10-22 20:44:48 +0100,0.8,0.3,99.2,0.4,27.9
2023-10-22 20:59:48 +0100,0.7,0.3,99.3,0.4,28.1
2023-10-22 21:14:48 +0100,0.7,0.3,99.3,0.4,28.1
2023-10-22 21:29:48 +0100,0.8,0.3,99.2,0.4,27.9
2023-10-22 21:44:48 +0100,0.8,0.3,99.2,0.4,27.9
2023-10-22 21:59:48 +0100,0.7,0.3,99.3,0.4,28.1
2023-10-22 22:14:48 +0100,0.7,0.3,99.3,0.4,28.1
2023-10-22 22:29:48 +0100,0.8,0.3,99.2,0.4,28.1
2023-10-22 22:44:48 +0100,0.8,0.3,99.2,0.4,28.1
2023-10-22 22:59:48 +0100,0.8,0.3,99.2,0.4,28.3
2023-10-22 23:14:48 +0100,0.8,0.3,99.2,0.4,28.3
2023-10-22 23:29:48 +0100,0.8,0.4,99.1,0.5,28.0
2023-10-22 23:44:48 +0100,0.8,0.4,99.1,0.5,28.0
2023-10-22 23:59:48 +0100,0.7,0.3,99.3,0.4,27.9
2023-10-23 00:14:48 +0100,0.7,0.3,99.3,0.4,27.9
2023-10-23 00:29:48 +0100,0.7,0.3,99.3,0.4,28.5
2023-10-23 00:44:48 +0100,0.7,0.3,99.3,0.4,28.5
2023-10-23 00:59:48 +0100,7.4,6.8,92.6,0.6,28.3
2023-10-23 01:14:48 +0100,7.4,6.8,92.6,0.6,28.3
2023-10-23 01:29:48 +0100,0.7,0.3,99.2,0.4,28.4
2023-10-23 01:44:48 +0100,0.7,0.3,99.2,0.4,28.4
2023-10-23 01:59:49 +0100,0.7,0.3,99.3,0.4,28.3
2023-10-23 02:14:48 +0100,0.7,0.3,99.3,0.4,28.3
2023-10-23 02:29:48 +0100,0.7,0.3,99.3,0.4,28.1
2023-10-23 02:44:48 +0100,38.6,0.2,61.9,0.3,28.1
2023-10-23 02:59:48 +0100,38.6,0.2,61.9,0.3,28.0
2023-10-23 03:14:48 +0100,0.7,0.3,99.3,0.4,28.0
2023-10-23 03:29:48 +0100,0.7,0.3,99.3,0.4,28.3
2023-10-23 03:44:48 +0100,0.8,0.3,99.2,0.4,28.3
2023-10-23 03:59:48 +0100,0.8,0.3,99.2,0.4,28.4
2023-10-23 04:14:48 +0100,0.7,0.3,99.2,0.4,28.4
2023-10-23 04:29:48 +0100,0.7,0.3,99.2,0.4,28.0
2023-10-23 04:44:48 +0100,0.7,0.3,99.3,0.4,28.0
2023-10-23 04:59:48 +0100,0.7,0.3,99.3,0.4,28.5
2023-10-23 05:14:48 +0100,40.3,0.3,74.9,0.3,28.5
2023-10-23 05:29:49 +0100,40.3,0.3,74.9,0.3,28.4
2023-10-23 05:44:48 +0100,0.7,0.4,99.2,0.4,28.4
2023-10-23 05:59:48 +0100,0.7,0.4,99.2,0.4,28.4
2023-10-23 06:14:48 +0100,0.7,0.3,99.3,0.4,28.4
2023-10-23 06:29:48 +0100,0.7,0.3,99.3,0.4,28.3
2023-10-23 06:44:48 +0100,0.7,0.3,99.3,0.4,28.3
2023-10-23 06:59:48 +0100,0.7,0.3,99.3,0.4,28.1
2023-10-23 07:14:48 +0100,0.8,0.3,99.2,0.4,28.1
2023-10-23 07:29:48 +0100,0.8,0.3,99.2,0.4,28.3
2023-10-23 07:44:48 +0100,0.7,0.3,99.3,0.4,28.3
2023-10-23 07:59:48 +0100,0.7,0.3,99.3,0.4,28.3
2023-10-23 08:14:48 +0100,0.8,0.3,99.2,0.4,28.3
2023-10-23 08:29:48 +0100,0.8,0.3,99.2,0.4,28.4
2023-10-23 08:44:48 +0100,0.8,0.3,99.2,0.4,28.4
2023-10-23 08:59:48 +0100,0.8,0.3,99.2,0.4,28.1
2023-10-23 09:14:48 +0100,35.2,0.3,78.7,0.3,28.1
2023-10-23 09:29:48 +0100,35.2,0.3,78.7,0.3,28.4
2023-10-23 09:44:48 +0100,0.7,0.3,99.3,0.4,28.4
2023-10-23 09:59:48 +0100,0.7,0.3,99.3,0.4,28.6
2023-10-23 10:14:48 +0100,0.9,0.4,99.1,0.5,28.6
2023-10-23 10:29:49 +0100,0.9,0.4,99.1,0.5,28.4
2023-10-23 10:44:48 +0100,0.7,0.3,99.3,0.4,28.4
2023-10-23 10:59:48 +0100,0.7,0.3,99.3,0.4,28.2
2023-10-23 11:14:48 +0100,0.8,0.3,99.2,0.4,28.2
2023-10-23 11:29:49 +0100,0.9,0.4,99.1,0.5,28.3
2023-10-23 11:44:48 +0100,0.9,0.4,99.1,0.5,28.3
2023-10-23 11:59:49 +0100,0.8,0.3,99.2,0.4,28.2
2023-10-23 12:14:48 +0100,0.8,0.3,99.2,0.4,28.2
2023-10-23 12:29:49 +0100,0.8,0.3,99.2,0.4,28.1
2023-10-23 12:44:48 +0100,0.8,0.3,99.2,0.4,28.1
2023-10-23 12:59:49 +0100,0.8,0.3,99.2,0.4,28.3
2023-10-23 13:14:48 +0100,0.8,0.3,99.2,0.4,28.3
2023-10-23 13:29:49 +0100,0.8,0.3,99.2,0.5,28.2
2023-10-23 13:44:48 +0100,0.8,0.3,99.2,0.5,28.2
2023-10-23 13:59:49 +0100,0.8,0.3,99.2,0.4,28.4
2023-10-23 14:14:48 +0100,0.8,0.3,99.2,0.4,28.4
2023-10-23 14:29:49 +0100,0.7,0.3,99.3,0.4,28.5
2023-10-23 14:44:48 +0100,0.7,0.3,99.3,0.4,28.5
2023-10-23 14:59:49 +0100,0.8,0.3,99.2,0.4,28.2
2023-10-23 15:14:48 +0100,0.8,0.3,99.2,0.4,28.2
2023-10-23 15:29:49 +0100,0.8,0.3,99.2,0.4,28.2
2023-10-23 15:44:48 +0100,0.8,0.3,99.2,0.4,28.2
2023-10-23 15:59:49 +0100,0.7,0.3,99.2,0.4,28.2
2023-10-23 16:14:48 +0100,0.7,0.3,99.2,0.4,28.2
2023-10-23 16:29:49 +0100,0.8,0.3,99.2,0.4,28.2
2023-10-23 16:44:48 +0100,0.8,0.3,99.2,0.4,28.2
2023-10-23 16:59:49 +0100,0.8,0.3,99.2,0.5,28.2
2023-10-23 17:14:48 +0100,0.8,0.3,99.2,0.5,28.2
2023-10-23 17:29:49 +0100,0.8,0.3,99.2,0.4,28.3
2023-10-23 17:44:48 +0100,0.8,0.3,99.2,0.4,28.3
2023-10-23 17:59:49 +0100,0.7,0.3,99.2,0.4,28.4
2023-10-23 18:14:48 +0100,0.7,0.3,99.2,0.4,28.4
2023-10-23 18:29:48 +0100,0.8,0.4,99.2,0.5,28.6
2023-10-23 18:44:48 +0100,0.8,0.4,99.2,0.5,28.6
2023-10-23 18:59:49 +0100,1.4,0.7,98.6,0.7,28.6
2023-10-23 19:14:48 +0100,1.4,0.7,98.6,0.7,28.6
2023-10-23 19:29:49 +0100,0.8,0.3,99.2,0.4,28.7
2023-10-23 19:44:48 +0100,0.8,0.3,99.2,0.4,28.7
2023-10-23 19:59:49 +0100,0.7,0.3,99.3,0.4,28.7
2023-10-23 20:14:48 +0100,0.7,0.3,99.3,0.4,28.7
2023-10-23 20:29:49 +0100,0.8,0.4,99.2,0.5,28.6
2023-10-23 20:44:48 +0100,0.8,0.4,99.2,0.5,28.6
2023-10-23 20:59:49 +0100,0.8,0.3,99.2,0.4,28.6
2023-10-23 21:14:48 +0100,0.8,0.3,99.2,0.4,28.6
2023-10-23 21:29:49 +0100,0.7,0.3,99.2,0.4,28.4
2023-10-23 21:44:48 +0100,0.7,0.3,99.2,0.4,28.4
2023-10-23 21:59:48 +0100,22.7,0.3,77.5,0.4,28.8
2023-10-23 22:14:48 +0100,22.7,0.3,77.5,0.4,28.8
2023-10-23 22:29:49 +0100,0.9,0.4,99.1,0.5,28.5
2023-10-23 22:44:48 +0100,0.9,0.4,99.1,0.5,28.5
2023-10-23 22:59:49 +0100,0.7,0.3,99.3,0.4,28.4
2023-10-23 23:14:48 +0100,0.7,0.3,99.3,0.4,28.4
2023-10-23 23:29:49 +0100,26.3,0.2,73.9,0.3,28.5
2023-10-23 23:44:48 +0100,26.3,0.2,73.9,0.3,28.5
2023-10-23 23:59:49 +0100,4.0,0.3,96.0,0.4,28.9
2023-10-24 00:14:48 +0100,4.0,0.3,96.0,0.4,28.9
2023-10-24 00:29:49 +0100,1.1,0.3,98.9,0.4,28.6
2023-10-24 00:44:48 +0100,1.1,0.3,98.9,0.4,28.6
2023-10-24 00:59:49 +0100,0.8,0.3,99.2,0.4,28.7
2023-10-24 01:14:48 +0100,0.8,0.3,99.2,0.4,28.7
2023-10-24 01:29:49 +0100,23.7,0.3,76.4,0.3,28.9
2023-10-24 01:44:48 +0100,23.7,0.3,76.4,0.3,28.9
2023-10-24 01:59:49 +0100,4.0,0.3,96.1,0.4,28.8
2023-10-24 02:14:48 +0100,4.0,0.3,96.1,0.4,28.8
2023-10-24 02:29:49 +0100,0.8,0.4,99.2,0.4,29.0
2023-10-24 02:44:48 +0100,0.8,0.4,99.2,0.4,29.0
2023-10-24 02:59:49 +0100,9.7,8.0,90.4,0.6,29.0
2023-10-24 03:14:48 +0100,9.7,8.0,90.4,0.6,29.0
2023-10-24 03:29:49 +0100,3.6,0.3,96.4,0.4,29.1
2023-10-24 03:44:48 +0100,3.6,0.3,96.4,0.4,29.1
2023-10-24 03:59:49 +0100,0.8,0.3,99.2,0.5,29.0
2023-10-24 04:14:48 +0100,0.8,0.3,99.2,0.5,29.0
2023-10-24 04:29:49 +0100,0.7,0.3,99.3,0.4,28.5
2023-10-24 04:44:48 +0100,0.7,0.3,99.3,0.4,28.5
2023-10-24 04:59:49 +0100,27.1,0.3,73.1,0.3,29.1
2023-10-24 05:14:48 +0100,27.1,0.3,73.1,0.3,29.1
2023-10-24 05:29:49 +0100,1.1,0.3,98.9,0.4,28.6
2023-10-24 05:44:48 +0100,1.1,0.3,98.9,0.4,28.6
2023-10-24 05:59:49 +0100,0.7,0.3,99.3,0.4,28.8
2023-10-24 06:14:48 +0100,0.7,0.3,99.3,0.4,28.8
2023-10-24 06:29:49 +0100,0.7,0.3,99.3,0.4,29.1
2023-10-24 06:44:48 +0100,0.7,0.3,99.3,0.4,29.1
2023-10-24 06:59:49 +0100,23.9,0.2,76.2,0.3,29.1
2023-10-24 07:14:48 +0100,23.9,0.2,76.2,0.3,29.1
2023-10-24 07:29:49 +0100,1.1,0.3,98.9,0.4,29.1
2023-10-24 07:44:48 +0100,1.1,0.3,98.9,0.4,29.1
2023-10-24 07:59:49 +0100,0.7,0.3,99.3,0.4,28.8
2023-10-24 08:14:48 +0100,0.7,0.3,99.3,0.4,28.8
2023-10-24 08:29:49 +0100,0.8,0.4,99.2,0.5,28.7
2023-10-24 08:44:48 +0100,0.8,0.4,99.2,0.5,28.7
2023-10-24 08:59:49 +0100,0.7,0.3,99.3,0.4,29.2
2023-10-24 09:14:48 +0100,0.7,0.3,99.3,0.4,29.2
2023-10-24 09:29:49 +0100,23.5,0.3,76.6,0.4,28.9
2023-10-24 09:44:48 +0100,23.5,0.3,76.6,0.4,28.9
2023-10-24 09:59:49 +0100,0.7,0.3,99.2,0.4,28.7
2023-10-24 10:14:48 +0100,0.7,0.3,99.2,0.4,28.7
2023-10-24 10:29:49 +0100,1.1,0.3,98.9,0.4,29.1
2023-10-24 10:44:48 +0100,1.1,0.3,98.9,0.4,29.1
2023-10-24 10:59:49 +0100,0.7,0.3,99.3,0.4,29.0
2023-10-24 11:14:48 +0100,0.7,0.3,99.3,0.4,29.0
2023-10-24 11:29:49 +0100,0.7,0.3,99.3,0.4,28.7
2023-10-24 11:44:48 +0100,0.7,0.3,99.3,0.4,28.7
2023-10-24 11:59:49 +0100,1.0,0.4,99.0,0.6,29.0
2023-10-24 12:14:48 +0100,1.0,0.4,99.0,0.6,29.0
2023-10-24 12:29:49 +0100,0.9,0.4,99.1,0.6,31.1
2023-10-24 12:44:48 +0100,0.9,0.4,99.1,0.6,31.1
2023-10-24 12:59:49 +0100,13.4,5.4,86.7,7.8,31.4
2023-10-24 13:14:48 +0100,13.4,5.4,86.7,7.8,31.4
2023-10-24 13:29:49 +0100,50.1,20.4,50.0,29.5,32.1
2023-10-24 13:44:48 +0100,50.1,20.4,50.0,29.5,32.1
2023-10-24 13:59:49 +0100,55.9,23.0,43.9,33.1,32.1
2023-10-24 14:14:48 +0100,55.9,23.0,43.9,33.1,32.1
2023-10-24 14:29:49 +0100,42.8,16.7,56.9,26.3,30.9
2023-10-24 14:44:48 +0100,42.8,16.7,56.9,26.3,30.9
2023-10-24 14:59:49 +0100,56.7,12.0,43.7,19.2,31.3
2023-10-24 15:14:48 +0100,56.7,12.0,43.7,19.2,31.3
2023-10-24 15:29:49 +0100,35.3,13.7,64.4,21.9,31.0
2023-10-24 15:44:48 +0100,35.3,13.7,64.4,21.9,31.0
2023-10-24 15:59:49 +0100,47.9,18.0,51.5,30.4,31.9
2023-10-24 16:14:48 +0100,47.9,18.0,51.5,30.4,31.9
2023-10-24 16:29:49 +0100,51.4,17.5,49.0,33.4,31.8
2023-10-24 16:44:48 +0100,51.4,17.5,49.0,33.4,31.8
2023-10-24 16:59:49 +0100,73.3,26.7,26.6,46.7,31.7
2023-10-24 17:14:48 +0100,73.3,26.7,26.6,46.7,31.7
2023-10-24 17:29:49 +0100,71.5,26.3,28.5,45.2,31.3
2023-10-24 17:44:48 +0100,71.5,26.3,28.5,45.2,31.3
2023-10-24 17:59:49 +0100,84.3,20.6,15.8,39.9,31.6
2023-10-24 18:14:48 +0100,84.3,20.6,15.8,39.9,31.6
2023-10-24 18:29:49 +0100,85.1,27.3,14.6,58.2,31.4
2023-10-24 18:44:48 +0100,85.1,27.3,14.6,58.2,31.4
2023-10-24 18:59:49 +0100,70.6,26.5,29.2,38.9,31.5
2023-10-24 19:14:48 +0100,70.6,26.5,29.2,38.9,31.5
2023-10-24 19:29:49 +0100,80.6,26.0,19.7,53.8,31.1
2023-10-24 19:44:48 +0100,80.6,26.0,19.7,53.8,31.1
2023-10-24 19:59:49 +0100,67.8,22.5,32.3,36.4,31.5
2023-10-24 20:14:48 +0100,67.8,22.5,32.3,36.4,31.5
2023-10-24 20:29:49 +0100,65.1,24.4,34.7,39.4,31.5
2023-10-24 20:44:48 +0100,65.1,24.4,34.7,39.4,31.5
2023-10-24 20:59:49 +0100,64.5,24.7,35.5,39.7,31.4
2023-10-24 21:14:48 +0100,64.5,24.7,35.5,39.7,31.4
2023-10-24 21:29:49 +0100,73.3,19.0,26.7,30.2,31.5
2023-10-24 21:44:48 +0100,73.3,19.0,26.7,30.2,31.5
2023-10-24 21:59:49 +0100,64.7,24.7,35.4,39.9,31.2
2023-10-24 22:14:48 +0100,64.7,24.7,35.4,39.9,31.2
2023-10-24 22:29:49 +0100,72.8,19.1,27.2,30.7,31.7
2023-10-24 22:44:49 +0100,72.8,19.1,27.2,30.7,31.7
2023-10-24 22:59:49 +0100,65.2,25.2,34.7,40.1,31.4
2023-10-24 23:14:49 +0100,65.2,25.2,34.7,40.1,31.4
2023-10-24 23:29:49 +0100,65.9,23.7,34.2,38.2,31.5
2023-10-24 23:44:49 +0100,65.9,23.7,34.2,38.2,31.5
2023-10-24 23:59:49 +0100,66.1,23.7,33.9,38.2,31.3
2023-10-25 00:14:48 +0100,66.1,23.7,33.9,38.2,31.3
2023-10-25 00:29:49 +0100,64.9,24.6,35.0,39.6,31.6
2023-10-25 00:44:49 +0100,64.7,24.7,35.5,39.8,31.6
